"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* ForkDump.cpp*",".{0,1000}\sForkDump\.cpp.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","0","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"* ForkLib.cpp*",".{0,1000}\sForkLib\.cpp.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","0","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*/ForkDump.cpp*",".{0,1000}\/ForkDump\.cpp.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","1","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*/ForkLib.cpp*",".{0,1000}\/ForkLib\.cpp.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","1","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*/ForkPlayground.git*",".{0,1000}\/ForkPlayground\.git.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","1","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*\ForkDump.cpp*",".{0,1000}\\ForkDump\.cpp.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","0","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*\ForkDump.exe*",".{0,1000}\\ForkDump\.exe.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","0","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*\ForkDump.vcxproj*",".{0,1000}\\ForkDump\.vcxproj.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","0","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*\ForkLib.cpp*",".{0,1000}\\ForkLib\.cpp.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","0","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*\ForkLib.vcxproj*",".{0,1000}\\ForkLib\.vcxproj.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","1","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*\ForkPlayground.sln*",".{0,1000}\\ForkPlayground\.sln.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","0","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*18C681A2-072F-49D5-9DE6-74C979EAE08B*",".{0,1000}18C681A2\-072F\-49D5\-9DE6\-74C979EAE08B.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","0","#GUIDproject","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*AD495F95-007A-4DC1-9481-0689CA0547D9*",".{0,1000}AD495F95\-007A\-4DC1\-9481\-0689CA0547D9.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","0","#GUIDproject","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*D4stiny/ForkPlayground*",".{0,1000}D4stiny\/ForkPlayground.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","1","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*ForkDump-x64.exe*",".{0,1000}ForkDump\-x64\.exe.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","1","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*ForkDump-x64.pdb*",".{0,1000}ForkDump\-x64\.pdb.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","1","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*ForkDump-x86.exe*",".{0,1000}ForkDump\-x86\.exe.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","1","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*ForkDump-x86.pdb*",".{0,1000}ForkDump\-x86\.pdb.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","1","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
"*ForkPlayground-master*",".{0,1000}ForkPlayground\-master.{0,1000}","offensive_tool_keyword","ForkPlayground","proof-of-concept of Process Forking.","T1055 - T1003","TA0001 - TA0005","N/A","N/A","Defense Evasion","https://github.com/D4stiny/ForkPlayground","1","1","N/A","N/A","7","3","220","32","2021-11-29T21:42:43Z","2021-11-26T04:21:46Z"
