"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* --read *\\* --tcp-connect 127.0.0.1:* --write *",".{0,1000}\s\-\-read\s.{0,1000}\\\\.{0,1000}\s\-\-tcp\-connect\s127\.0\.0\.1\:.{0,1000}\s\-\-write\s.{0,1000}","offensive_tool_keyword","File-Tunnel","Tunnel TCP connections through a file","T1071 - T1105 - T1090","TA0005 - TA0008 - TA0011","N/A","N/A","Lateral Movement","https://github.com/fiddyschmitt/File-Tunnel","1","0","N/A","N/A","10","9","833","68","2024-08-30T11:58:33Z","2023-02-05T12:57:45Z"
"* --tcp-listen 127.0.0.1:* --write * --read *",".{0,1000}\s\-\-tcp\-listen\s127\.0\.0\.1\:.{0,1000}\s\-\-write\s.{0,1000}\s\-\-read\s.{0,1000}","offensive_tool_keyword","File-Tunnel","Tunnel TCP connections through a file","T1071 - T1105 - T1090","TA0005 - TA0008 - TA0011","N/A","N/A","Lateral Movement","https://github.com/fiddyschmitt/File-Tunnel","1","0","N/A","N/A","10","9","833","68","2024-08-30T11:58:33Z","2023-02-05T12:57:45Z"
"*/File-Tunnel.git*",".{0,1000}\/File\-Tunnel\.git.{0,1000}","offensive_tool_keyword","File-Tunnel","Tunnel TCP connections through a file","T1071 - T1105 - T1090","TA0005 - TA0008 - TA0011","N/A","N/A","Lateral Movement","https://github.com/fiddyschmitt/File-Tunnel","1","1","N/A","N/A","10","9","833","68","2024-08-30T11:58:33Z","2023-02-05T12:57:45Z"
"*/ft-linux-x64 *",".{0,1000}\/ft\-linux\-x64\s.{0,1000}","offensive_tool_keyword","File-Tunnel","Tunnel TCP connections through a file","T1071 - T1105 - T1090","TA0005 - TA0008 - TA0011","N/A","N/A","Lateral Movement","https://github.com/fiddyschmitt/File-Tunnel","1","0","N/A","N/A","10","9","833","68","2024-08-30T11:58:33Z","2023-02-05T12:57:45Z"
"*\File-Tunnel-main*",".{0,1000}\\File\-Tunnel\-main.{0,1000}","offensive_tool_keyword","File-Tunnel","Tunnel TCP connections through a file","T1071 - T1105 - T1090","TA0005 - TA0008 - TA0011","N/A","N/A","Lateral Movement","https://github.com/fiddyschmitt/File-Tunnel","1","0","N/A","N/A","10","9","833","68","2024-08-30T11:58:33Z","2023-02-05T12:57:45Z"
"*\File-Tunnel-master*",".{0,1000}\\File\-Tunnel\-master.{0,1000}","offensive_tool_keyword","File-Tunnel","Tunnel TCP connections through a file","T1071 - T1105 - T1090","TA0005 - TA0008 - TA0011","N/A","N/A","Lateral Movement","https://github.com/fiddyschmitt/File-Tunnel","1","0","N/A","N/A","10","9","833","68","2024-08-30T11:58:33Z","2023-02-05T12:57:45Z"
"*\ft.dll*",".{0,1000}\\ft\.dll.{0,1000}","offensive_tool_keyword","File-Tunnel","Tunnel TCP connections through a file","T1071 - T1105 - T1090","TA0005 - TA0008 - TA0011","N/A","N/A","Lateral Movement","https://github.com/fiddyschmitt/File-Tunnel","1","0","N/A","N/A","10","9","833","68","2024-08-30T11:58:33Z","2023-02-05T12:57:45Z"
"*\ft.exe --*",".{0,1000}\\ft\.exe\s\-\-.{0,1000}","offensive_tool_keyword","File-Tunnel","Tunnel TCP connections through a file","T1071 - T1105 - T1090","TA0005 - TA0008 - TA0011","N/A","N/A","Lateral Movement","https://github.com/fiddyschmitt/File-Tunnel","1","0","N/A","N/A","10","9","833","68","2024-08-30T11:58:33Z","2023-02-05T12:57:45Z"
"*\ft.exe"" --*",".{0,1000}\\ft\.exe\""\s\-\-.{0,1000}","offensive_tool_keyword","File-Tunnel","Tunnel TCP connections through a file","T1071 - T1105 - T1090","TA0005 - TA0008 - TA0011","N/A","N/A","Lateral Movement","https://github.com/fiddyschmitt/File-Tunnel","1","0","N/A","N/A","10","9","833","68","2024-08-30T11:58:33Z","2023-02-05T12:57:45Z"
"*\ft.exe"" /install*",".{0,1000}\\ft\.exe\""\s\/install.{0,1000}","offensive_tool_keyword","File-Tunnel","Tunnel TCP connections through a file","T1071 - T1105 - T1090","TA0005 - TA0008 - TA0011","N/A","N/A","Lateral Movement","https://github.com/fiddyschmitt/File-Tunnel","1","0","N/A","N/A","10","9","833","68","2024-08-30T11:58:33Z","2023-02-05T12:57:45Z"
