"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* | Find-AmsiSignatures*",".{0,1000}\s\|\sFind\-AmsiSignatures.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","N/A","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"* | Test-ContainsAmsiSignatures*",".{0,1000}\s\|\sTest\-ContainsAmsiSignatures.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","N/A","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"* -ScriptString * -GetMinimallyObfuscated*",".{0,1000}\s\-ScriptString\s.{0,1000}\s\-GetMinimallyObfuscated.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","N/A","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"* -ScriptString * -PSAmsiScanner *",".{0,1000}\s\-ScriptString\s.{0,1000}\s\-PSAmsiScanner\s.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","N/A","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"* -ServerUri * -FindAmsiSignatures*",".{0,1000}\s\-ServerUri\s.{0,1000}\s\-FindAmsiSignatures.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","N/A","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*$PSAmsiScanRequests*",".{0,1000}\$PSAmsiScanRequests.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#content","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*/PSAmsi.git*",".{0,1000}\/PSAmsi\.git.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","1","N/A","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*[console]::WriteLine('Obfuscation Rocks!')*",".{0,1000}\[console\]\:\:WriteLine\(\'Obfuscation\sRocks!\'\).{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#content","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*051d5f7fb8c577932d243da40e744e1e228d5f1b89c83613aa4e8a8ad5ee6b98*",".{0,1000}051d5f7fb8c577932d243da40e744e1e228d5f1b89c83613aa4e8a8ad5ee6b98.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#filehash","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*068accaf38e4552f7b761845066b901afca8590c1bdcb66d639d52541a20a79c*",".{0,1000}068accaf38e4552f7b761845066b901afca8590c1bdcb66d639d52541a20a79c.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#filehash","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*2555b58b1d822f73a540ad15f6d6b8a7105f66a7c00233bdd1c03c4b8cc85824*",".{0,1000}2555b58b1d822f73a540ad15f6d6b8a7105f66a7c00233bdd1c03c4b8cc85824.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#filehash","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*41b565b208250619c33cbb858758cceb6f5382d4d64448eab3b22300257adf4f*",".{0,1000}41b565b208250619c33cbb858758cceb6f5382d4d64448eab3b22300257adf4f.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#filehash","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*4a7242511d6678dc255d9f4651ea4ed2fec74f5293323c2ce6bb23956beb02a4*",".{0,1000}4a7242511d6678dc255d9f4651ea4ed2fec74f5293323c2ce6bb23956beb02a4.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#filehash","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*4e190d43b933586e8abdcbd64e900d02345834bc0ca314b8b8abc86b3c176bd3*",".{0,1000}4e190d43b933586e8abdcbd64e900d02345834bc0ca314b8b8abc86b3c176bd3.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#filehash","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*527c7882ae3e01133e4230620d1435c40bfbd258fefc39cab74329a20fd0cf04*",".{0,1000}527c7882ae3e01133e4230620d1435c40bfbd258fefc39cab74329a20fd0cf04.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#filehash","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*72cb6dcc8251f18f112f983804a34dc1f651c87614c18ced8a8f0ccf614bca80*",".{0,1000}72cb6dcc8251f18f112f983804a34dc1f651c87614c18ced8a8f0ccf614bca80.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#filehash","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
"*7dea0ea9ae8fe294dbe38f27a1e718298ce411f3bcc86084741b8484276ea8a6*",".{0,1000}7dea0ea9ae8fe294dbe38f27a1e718298ce411f3bcc86084741b8484276ea8a6.{0,1000}","offensive_tool_keyword","PSAmsi","PSAmsi is a tool for auditing and defeating AMSI signatures.","T1059.001 - T1562.001 - T1070.004","TA0002 - TA0005","N/A","N/A","Defense Evasion","https://github.com/cobbr/PSAmsi","1","0","#filehash","N/A","7","4","386","71","2018-04-22T20:56:33Z","2017-09-22T11:48:47Z"
