"keyword","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*config_steal /etc/krb5.conf /etc/krb5.keytab*","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","0","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"*ERPScan-tockenchpoken.zip*","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","1","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"*fuzzers/rippackets.pl*","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","1","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"*linikatz.sh*","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","1","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"*linikatz.zip*","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","1","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"*P0rtcu11i5!*","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","0","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"*unix_cached_ad_hashes.rb*","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","1","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"*unix_kerberos_tickets.rb*","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","1","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"b2363d2b238f9336bb270fe96db258243668a916d7ddf94bf3a3126ed7cae508","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","0","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"b8ad30b89d6cabe30501ed963b21dcaec70b3283608682678629feae2c1b2235","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","0","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"cbeecb2981c75b8f066b1f04f19f2095bdcf22f19d0d3f1099b83963547c00cb","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","0","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"e69a6f8e45f8dd8ee977b6aed73cac25537c39f6fb74cf9cc225f2af1d9e4cd7","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","0","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"f1696fdc28bdb9e757a14b2ba9e698af8f70bb928d3c9e9fb524249f20231d08","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","0","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
"f3aacbbaacceb0bdcac49d9b5e1da52d6883b7d736ca68f0a98f5a1d4838b995","offensive_tool_keyword","linikatz","linikatz is a tool to attack AD on UNIX","T1003.002 - T1558.003 - T1078 - T1550.001","TA0006 - TA0001 - TA0004 - TA0003","N/A","N/A","Exploitation tools","https://github.com/CiscoCXSecurity/linikatz","1","0","N/A","10","5","448","74","2023-10-19T17:01:47Z","2018-11-15T22:19:47Z"
