"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*.2miners.com*",".{0,1000}\.2miners\.com.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","1","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*.herominers.com*",".{0,1000}\.herominers\.com.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","1","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*/lolminer.exe*",".{0,1000}\/lolminer\.exe.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","1","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*/lolMiner_v*_Win64.zip*",".{0,1000}\/lolMiner_v.{0,1000}_Win64\.zip.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","1","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*/lolMinerGUI.exe*",".{0,1000}\/lolMinerGUI\.exe.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","1","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*\dual_mine_etc_aleph_herominer.bat*",".{0,1000}\\dual_mine_etc_aleph_herominer\.bat.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","0","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*\dual_mine_etc_aleph_lhr_admin.bat*",".{0,1000}\\dual_mine_etc_aleph_lhr_admin\.bat.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","0","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*\dual_mine_etc_aleph_woolypooly.bat*",".{0,1000}\\dual_mine_etc_aleph_woolypooly\.bat.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","0","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*\dual_mine_ethw_aleph_herominer.bat*",".{0,1000}\\dual_mine_ethw_aleph_herominer\.bat.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","0","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*\dual_mine_ethw_aleph_lhr_admin.bat*",".{0,1000}\\dual_mine_ethw_aleph_lhr_admin\.bat.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","0","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*\dual_mine_ethw_aleph_woolypooly.bat*",".{0,1000}\\dual_mine_ethw_aleph_woolypooly\.bat.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","0","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
"*\dual_mine_rth_aleph.bat*",".{0,1000}\\dual_mine_rth_aleph\.bat.{0,1000}","offensive_tool_keyword","lolminer","NVIDIA+AMD GPU Miner","T1496","TA0040","N/A","N/A","Cryptomining","https://github.com/Lolliedieb/lolMiner-releases","1","0","N/A","N/A","9","10","2758","602","2025-02-01T20:03:57Z","2018-10-27T20:35:03Z"
