"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*/wso-webshell.git*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Persistence","https://github.com/mIcHyAmRaNe/wso-webshell","1","1","N/A","N/A","10","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*mIcHyAmRaNe/wso-webshell*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Persistence","https://github.com/mIcHyAmRaNe/wso-webshell","1","1","N/A","N/A","10","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find . -perm -2 -ls*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find . -type f -name .bash_history*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find . -type f -name .fetchmailrc*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find . -type f -name .htpasswd*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find . -type f -name service.pwd*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find . -type f -perm -02000 -ls*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find . -type f -perm -04000 -ls*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find / -perm -2 -ls*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find / -type f -name .bash_history*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find / -type f -name .fetchmailrc*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find / -type f -name .htpasswd*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find / -type f -name config.inc.php*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find / -type f -name service.pwd*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find / -type f -perm -02000 -ls*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*find / -type f -perm -04000 -ls*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 - TA0007","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","find commands used by the webshell","5","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*1e7a48d3a266ff3a1521da0804858af56093f9c736c06be2bc6b46502a776d5d*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 ","N/A","EMBER BEAR - Sandworm","Persistence","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","#filehash","N/A","10","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*Welcome to wso webshell *","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 ","N/A","EMBER BEAR - Sandworm","Persistence","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","#content","N/A","10","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*fa769dac7a0a94ee47d8ebe021eaba9e*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 ","N/A","EMBER BEAR - Sandworm","Persistence","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","N/A","default password md5","10","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*function actionBruteforce() {*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 ","N/A","EMBER BEAR - Sandworm","Persistence","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","#content","N/A","10","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*DQojaW5jbHVkZSA8c3lzL3NvY2tldC5oPg0KI2luY2x1ZGUgPG5ldGluZXQvaW4uaD4NCmludCBtYWluKGludCBhcmdjLCBjaGFyICphcmd*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 ","N/A","EMBER BEAR - Sandworm","Persistence","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","#content","N/A","10","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*IyEvdXNyL2Jpbi9wZXJsDQp1c2UgU29ja2V0Ow0KJGlhZGRyPWluZXRfYXRvbigkQVJHVlswXSkgfHwgZGllKCJFcnJvcjogJCFcbiIpOw0KJHBhZGRyPXNvY2thZGRyX*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 ","N/A","EMBER BEAR - Sandworm","Persistence","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","#content","N/A","10","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*I2luY2x1ZGUgPHN0ZGlvLmg+DQojaW5jbHVkZSA8c3RyaW5nLmg+DQojaW5jbHVkZSA8dW5pc3RkLmg+DQojaW5jbHVkZSA8bmV0ZGIuaD4NCiNpbmNsdWRlIDxzdGRsaWI*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 ","N/A","EMBER BEAR - Sandworm","Persistence","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","#content","N/A","10","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
"*IyEvdXNyL2Jpbi9wZXJsDQokU0hFTEw9Ii9iaW4vc2ggLWkiOw0KaWYgKEBBUkdWIDwgMSkgeyBleGl0KDEpOyB9DQp1c2UgU29ja2V0Ow0Kc29ja2V0KFMsJlBGX0lO*","N/A","offensive_tool_keyword","wso-webshell","wso php webshell","T1100 - T1027 - T1059","TA0003 ","N/A","EMBER BEAR - Sandworm","Discovery","https://github.com/mIcHyAmRaNe/wso-webshell","1","0","#content","N/A","10","4","345","212","2024-07-08T04:54:36Z","2017-05-04T23:34:02Z"
