"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*Bad HTTP verb.*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*bug: pid active in ptrace_sandbox_free*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*Connection refused: tcp_wrappers denial.*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*Connection refused: too many sessions for this address.*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*Could not set file modification time.*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*couldn't handle sandbox event*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*Input line too long.*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*pasv and port both active*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*poor buffer accounting in str_netfd_alloc*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*port and pasv both active*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*PTRACE_SETOPTIONS failure*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*syscall * out of bounds*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*syscall not permitted:*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*syscall validate failed:*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*Transfer done (but failed to open directory).*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*vsf_sysutil_read_loop*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","1","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
"*weird status:*","N/A","greyware_tool_keyword","vsftpd","Detects suspicious VSFTPD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts","T1071.004 - T1078.004","TA0011 - TA0006","N/A","N/A","Exploitation Tools","https://github.com/dagwieers/vsftpd/","1","0","greyware tool - risks of False positive !","N/A","1","47","66","2020-11-10T13:07:55Z","2013-06-13T10:11:54Z"
