"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*/gmer.exe*",".{0,1000}\/gmer\.exe.{0,1000}","offensive_tool_keyword","gmer","rootkit detector abused by attackers to disable security software","T1014 - T1562.001","TA0005","N/A","N/A","Defense Evasion","gmer.net","1","1","N/A","N/A","9","10","N/A","N/A","N/A","N/A"
"*\gmer.exe*",".{0,1000}\\gmer\.exe.{0,1000}","offensive_tool_keyword","gmer","rootkit detector abused by attackers to disable security software","T1014 - T1562.001","TA0005","N/A","N/A","Defense Evasion","gmer.net","1","0","N/A","N/A","9","10","N/A","N/A","N/A","N/A"
"*\gmer64.pdb*",".{0,1000}\\gmer64\.pdb.{0,1000}","offensive_tool_keyword","gmer","rootkit detector abused by attackers to disable security software","T1014 - T1562.001","TA0005","N/A","N/A","Defense Evasion","gmer.net","1","0","N/A","N/A","9","10","N/A","N/A","N/A","N/A"
"*\Release\gmer.pdb*",".{0,1000}\\Release\\gmer\.pdb.{0,1000}","offensive_tool_keyword","gmer","rootkit detector abused by attackers to disable security software","T1014 - T1562.001","TA0005","N/A","N/A","Defense Evasion","gmer.net","1","0","N/A","N/A","9","10","N/A","N/A","N/A","N/A"
"*e8a3e804a96c716a3e9b69195db6ffb0d33e2433af871e4d4e1eab3097237173*",".{0,1000}e8a3e804a96c716a3e9b69195db6ffb0d33e2433af871e4d4e1eab3097237173.{0,1000}","offensive_tool_keyword","gmer","rootkit detector abused by attackers to disable security software","T1014 - T1562.001","TA0005","N/A","N/A","Defense Evasion","gmer.net","1","0","#filehash","N/A","9","10","N/A","N/A","N/A","N/A"
"*http://www.gmer.net/#files*",".{0,1000}http\:\/\/www\.gmer\.net\/\#files.{0,1000}","offensive_tool_keyword","gmer","rootkit detector abused by attackers to disable security software","T1014 - T1562.001","TA0005","N/A","N/A","Defense Evasion","gmer.net","1","1","N/A","N/A","9","10","N/A","N/A","N/A","N/A"
"*http://www2.gmer.net/download*",".{0,1000}http\:\/\/www2\.gmer\.net\/download.{0,1000}","offensive_tool_keyword","gmer","rootkit detector abused by attackers to disable security software","T1014 - T1562.001","TA0005","N/A","N/A","Defense Evasion","gmer.net","1","1","N/A","N/A","9","10","N/A","N/A","N/A","N/A"
"*http://www2.gmer.net/gmer.zip*",".{0,1000}http\:\/\/www2\.gmer\.net\/gmer\.zip.{0,1000}","offensive_tool_keyword","gmer","rootkit detector abused by attackers to disable security software","T1014 - T1562.001","TA0005","N/A","N/A","Defense Evasion","gmer.net","1","1","N/A","N/A","9","10","N/A","N/A","N/A","N/A"
