"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at","Unnamed: 20"
"*./gimmeSH*",".{0,1000}\.\/gimmeSH.{0,1000}","offensive_tool_keyword","gimmeSH","gimmeSH. is a tool that generates a custom cheatsheet for Reverse Shell. File Transfer and Msfvenom within your terminal. you just need to provide the platform. your Internet protocol address and your port number.","T1059 T1505","TA0002 - TA0003 - TA0008","N/A","N/A","Exploitation tools","https://github.com/A3h1nt/gimmeSH","1","1","N/A","N/A","2","183","29","2021-08-27T03:12:15Z","2021-08-02T07:22:15Z",""
"*/gimmeSH.sh*",".{0,1000}\/gimmeSH\.sh.{0,1000}","offensive_tool_keyword","gimmeSH","gimmeSH. is a tool that generates a custom cheatsheet for Reverse Shell. File Transfer and Msfvenom within your terminal. you just need to provide the platform. your Internet protocol address and your port number.","T1059 T1505","TA0002 - TA0003 - TA0008","N/A","N/A","Exploitation tools","https://github.com/A3h1nt/gimmeSH","1","1","N/A","N/A","2","183","29","2021-08-27T03:12:15Z","2021-08-02T07:22:15Z",""
"*A3h1nt/gimmeSH*",".{0,1000}A3h1nt\/gimmeSH.{0,1000}","offensive_tool_keyword","gimmeSH","gimmeSH. is a tool that generates a custom cheatsheet for Reverse Shell. File Transfer and Msfvenom within your terminal. you just need to provide the platform. your Internet protocol address and your port number.","T1059 T1505","TA0002 - TA0003 - TA0008","N/A","N/A","Exploitation tools","https://github.com/A3h1nt/gimmeSH","1","1","N/A","N/A","2","183","29","2021-08-27T03:12:15Z","2021-08-02T07:22:15Z",""
