"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* -runaslsass*",".{0,1000}\s\-runaslsass.{0,1000}","offensive_tool_keyword","GIUDA","Ask a TGS on behalf of another user without password","T1558.003 - T1059.003","TA0006 - TA0002","N/A","N/A","Exploitation tools","https://github.com/foxlox/GIUDA","1","0","N/A","9","5","424","62","2023-09-28T15:54:16Z","2023-07-19T15:37:07Z"
"*.exe -gettgs -luid:*",".{0,1000}\.exe\s\-gettgs\s\-luid\:.{0,1000}","offensive_tool_keyword","GIUDA","Ask a TGS on behalf of another user without password","T1558.003 - T1059.003","TA0006 - TA0002","N/A","N/A","Exploitation tools","https://github.com/foxlox/GIUDA","1","0","N/A","9","5","424","62","2023-09-28T15:54:16Z","2023-07-19T15:37:07Z"
"*.exe -ptt ticket:*.kirbi*",".{0,1000}\.exe\s\-ptt\sticket\:.{0,1000}\.kirbi.{0,1000}","offensive_tool_keyword","GIUDA","Ask a TGS on behalf of another user without password","T1558.003 - T1059.003","TA0006 - TA0002","N/A","N/A","Exploitation tools","https://github.com/foxlox/GIUDA","1","0","N/A","9","5","424","62","2023-09-28T15:54:16Z","2023-07-19T15:37:07Z"
"*GIUDA* -askluids*",".{0,1000}GIUDA.{0,1000}\s\-askluids.{0,1000}","offensive_tool_keyword","GIUDA","Ask a TGS on behalf of another user without password","T1558.003 - T1059.003","TA0006 - TA0002","N/A","N/A","Exploitation tools","https://github.com/foxlox/GIUDA","1","0","N/A","9","5","424","62","2023-09-28T15:54:16Z","2023-07-19T15:37:07Z"
"*GIUDA-main.zip*",".{0,1000}GIUDA\-main\.zip.{0,1000}","offensive_tool_keyword","GIUDA","Ask a TGS on behalf of another user without password","T1558.003 - T1059.003","TA0006 - TA0002","N/A","N/A","Exploitation tools","https://github.com/foxlox/GIUDA","1","1","N/A","9","5","424","62","2023-09-28T15:54:16Z","2023-07-19T15:37:07Z"
"*guida.exe -*",".{0,1000}guida\.exe\s\-.{0,1000}","offensive_tool_keyword","GIUDA","Ask a TGS on behalf of another user without password","T1558.003 - T1059.003","TA0006 - TA0002","N/A","N/A","Exploitation tools","https://github.com/foxlox/GIUDA","1","0","N/A","9","5","424","62","2023-09-28T15:54:16Z","2023-07-19T15:37:07Z"
