"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*/SharpLogger.exe*",".{0,1000}\/SharpLogger\.exe.{0,1000}","offensive_tool_keyword","SharpLogger","Keylogger written in C#","T1056.001 - T1056.003","TA0005 - TA0006 - TA0009","N/A","N/A","Sniffing & Spoofing","https://github.com/djhohnstein/SharpLogger","1","1","N/A","N/A","10","2","129","44","2019-12-13T04:40:56Z","2018-12-18T01:45:17Z"
"*\SharpLogger.exe*",".{0,1000}\\SharpLogger\.exe.{0,1000}","offensive_tool_keyword","SharpLogger","Keylogger written in C#","T1056.001 - T1056.003","TA0005 - TA0006 - TA0009","N/A","N/A","Sniffing & Spoofing","https://github.com/djhohnstein/SharpLogger","1","0","N/A","N/A","10","2","129","44","2019-12-13T04:40:56Z","2018-12-18T01:45:17Z"
"*36E00152-E073-4DA8-AA0C-375B6DD680C4*",".{0,1000}36E00152\-E073\-4DA8\-AA0C\-375B6DD680C4.{0,1000}","offensive_tool_keyword","SharpLogger","Keylogger written in C#","T1056.001 - T1056.003","TA0005 - TA0006 - TA0009","N/A","N/A","Sniffing & Spoofing","https://github.com/djhohnstein/SharpLogger","1","0","#GUIDproject","N/A","10","2","129","44","2019-12-13T04:40:56Z","2018-12-18T01:45:17Z"
"*4dbd32931bc77778850c20282a9e3adebd4d23b7ef4b0635380b520c432b48d9*",".{0,1000}4dbd32931bc77778850c20282a9e3adebd4d23b7ef4b0635380b520c432b48d9.{0,1000}","offensive_tool_keyword","SharpLogger","Keylogger written in C#","T1056.001 - T1056.003","TA0005 - TA0006 - TA0009","N/A","N/A","Sniffing & Spoofing","https://github.com/djhohnstein/SharpLogger","1","0","#filehash","N/A","10","2","129","44","2019-12-13T04:40:56Z","2018-12-18T01:45:17Z"
"*9d7bfb3aeba4145896ece197216c4269deee6cce93eed3ffafe442ed05aeb4c4*",".{0,1000}9d7bfb3aeba4145896ece197216c4269deee6cce93eed3ffafe442ed05aeb4c4.{0,1000}","offensive_tool_keyword","SharpLogger","Keylogger written in C#","T1056.001 - T1056.003","TA0005 - TA0006 - TA0009","N/A","N/A","Sniffing & Spoofing","https://github.com/djhohnstein/SharpLogger","1","0","#filehash","N/A","10","2","129","44","2019-12-13T04:40:56Z","2018-12-18T01:45:17Z"
"*djhohnstein/SharpLogger*",".{0,1000}djhohnstein\/SharpLogger.{0,1000}","offensive_tool_keyword","SharpLogger","Keylogger written in C#","T1056.001 - T1056.003","TA0005 - TA0006 - TA0009","N/A","N/A","Sniffing & Spoofing","https://github.com/djhohnstein/SharpLogger","1","1","N/A","N/A","10","2","129","44","2019-12-13T04:40:56Z","2018-12-18T01:45:17Z"
"*Keylogger.csproj*",".{0,1000}Keylogger\.csproj.{0,1000}","offensive_tool_keyword","SharpLogger","Keylogger written in C#","T1056.001 - T1056.003","TA0005 - TA0006 - TA0009","N/A","N/A","Sniffing & Spoofing","https://github.com/djhohnstein/SharpLogger","1","0","N/A","N/A","10","2","129","44","2019-12-13T04:40:56Z","2018-12-18T01:45:17Z"
"*Keylogger.exe*",".{0,1000}Keylogger\.exe.{0,1000}","offensive_tool_keyword","SharpLogger","Keylogger written in C#","T1056.001 - T1056.003","TA0005 - TA0006 - TA0009","N/A","N/A","Sniffing & Spoofing","https://github.com/djhohnstein/SharpLogger","1","1","N/A","N/A","10","2","129","44","2019-12-13T04:40:56Z","2018-12-18T01:45:17Z"
"*namespace Keylogger*",".{0,1000}namespace\sKeylogger.{0,1000}","offensive_tool_keyword","SharpLogger","Keylogger written in C#","T1056.001 - T1056.003","TA0005 - TA0006 - TA0009","N/A","N/A","Sniffing & Spoofing","https://github.com/djhohnstein/SharpLogger","1","0","N/A","N/A","10","2","129","44","2019-12-13T04:40:56Z","2018-12-18T01:45:17Z"
