"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"* action=BackdoorLNK *",".{0,1000}\saction\=BackdoorLNK\s.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"* action=CreateService servicename=* command=*",".{0,1000}\saction\=CreateService\sservicename\=.{0,1000}\scommand\=.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"* action=ElevatedRegistryKey keyname=Debug keypath*",".{0,1000}\saction\=ElevatedRegistryKey\skeyname\=Debug\skeypath.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"* action=ElevatedUserInitKey command=*",".{0,1000}\saction\=ElevatedUserInitKey\scommand\=.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"* action=JunctionFolder dllpath=*.dll guid=*",".{0,1000}\saction\=JunctionFolder\sdllpath\=.{0,1000}\.dll\sguid\=.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"* action=NewLNK filepath=*"" lnkname=*",".{0,1000}\saction\=NewLNK\sfilepath\=.{0,1000}\""\slnkname\=.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"* action=ScheduledTask taskname=* command=*runasuser*",".{0,1000}\saction\=ScheduledTask\staskname\=.{0,1000}\scommand\=.{0,1000}runasuser.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"* action=ScheduledTaskAction taskname=* command=*",".{0,1000}\saction\=ScheduledTaskAction\staskname\=.{0,1000}\scommand\=.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"* action=SchTaskCOMHijack clsid=*",".{0,1000}\saction\=SchTaskCOMHijack\sclsid\=.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"* action=UserRegistryKey keyname=Debug keypath=HKCU:*",".{0,1000}\saction\=UserRegistryKey\skeyname\=Debug\skeypath\=HKCU\:.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"* action=WMIEventSub command=* eventname=*",".{0,1000}\saction\=WMIEventSub\scommand\=.{0,1000}\seventname\=.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*.exe action=GetScheduledTaskCOMHandler*",".{0,1000}\.exe\saction\=GetScheduledTaskCOMHandler.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*.exe action=ListRunningServices*",".{0,1000}\.exe\saction\=ListRunningServices.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*.exe action=ListScheduledTasks*",".{0,1000}\.exe\saction\=ListScheduledTasks.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*.exe action=ListTaskNames*",".{0,1000}\.exe\saction\=ListTaskNames.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*/0xthirteen/*",".{0,1000}\/0xthirteen\/.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","1","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*/SharpStay.git*",".{0,1000}\/SharpStay\.git.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","1","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*/SharpStay/*",".{0,1000}\/SharpStay\/.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","1","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*[+] Created Elevated HKLM:*",".{0,1000}\[\+\]\sCreated\sElevated\sHKLM\:.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*[+] Updated Elevated HKLM:Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon key UserInit*",".{0,1000}\[\+\]\sUpdated\sElevated\sHKLM\:Software\\\\Microsoft\\\\Windows\sNT\\\\CurrentVersion\\\\Winlogon\skey\sUserInit.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*0xthirteen/SharpStay*",".{0,1000}0xthirteen\/SharpStay.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","1","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
"*2963C954-7B1E-47F5-B4FA-2FC1F0D56AEA*",".{0,1000}2963C954\-7B1E\-47F5\-B4FA\-2FC1F0D56AEA.{0,1000}","offensive_tool_keyword","SharpStay","SharpStay - .NET Persistence","T1031 - T1053 - T1059 - T1060 - T1063 - T1120 - T1123","TA0003","N/A","N/A","POST Exploitation tools","https://github.com/0xthirteen/SharpStay","1","0","N/A","10","5","422","96","2022-09-12T15:39:58Z","2020-01-24T22:22:07Z"
