"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*/shareaudit.exe*",".{0,1000}\/shareaudit\.exe.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","1","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*/ShareAudit.git*",".{0,1000}\/ShareAudit\.git.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","1","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*/ShareAudit/releases/download/*",".{0,1000}\/ShareAudit\/releases\/download\/.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","1","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*\2023*.shareaudit*",".{0,1000}\\2023.{0,1000}\.shareaudit.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*\2024*.shareaudit*",".{0,1000}\\2024.{0,1000}\.shareaudit.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*\2025*.shareaudit*",".{0,1000}\\2025.{0,1000}\.shareaudit.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*\shareaudit.exe*",".{0,1000}\\shareaudit\.exe.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*\ShareAudit.sln*",".{0,1000}\\ShareAudit\.sln.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*>Dionach.ShareAudit<*",".{0,1000}\>Dionach\.ShareAudit\<.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#productname","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*>ShareAudit.exe<*",".{0,1000}\>ShareAudit\.exe\<.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#originalfilename","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*0316bec32da4114fafd515553b7e928c1a62efebbe5ec57842d17b63beed58df*",".{0,1000}0316bec32da4114fafd515553b7e928c1a62efebbe5ec57842d17b63beed58df.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#filehash","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*09407d2e3ac7d6af13c407d17ec8e51b6d1b1d8271df65ebd0b3ffbab420b2fe*",".{0,1000}09407d2e3ac7d6af13c407d17ec8e51b6d1b1d8271df65ebd0b3ffbab420b2fe.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#filehash","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*1D1B59D9-10AF-40FE-BE99-578C09DB7A2A*",".{0,1000}1D1B59D9\-10AF\-40FE\-BE99\-578C09DB7A2A.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#GUIDproject","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*1DFC488D-E104-4F35-98DA-F23BF6D3F9DC*",".{0,1000}1DFC488D\-E104\-4F35\-98DA\-F23BF6D3F9DC.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#GUIDproject","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*28CF3837-FF58-463B-AF81-E6B0039DE55F*",".{0,1000}28CF3837\-FF58\-463B\-AF81\-E6B0039DE55F.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#GUIDproject","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*360cf81e70e3f8cbdbb442c972896794f49c72515b1bc1699b2d25c8a37e4bfd*",".{0,1000}360cf81e70e3f8cbdbb442c972896794f49c72515b1bc1699b2d25c8a37e4bfd.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#filehash","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*76a9aef76f34f01a3f20cfb3a72fc17340840d07b3acb74e50a9cb1bd0ecc840*",".{0,1000}76a9aef76f34f01a3f20cfb3a72fc17340840d07b3acb74e50a9cb1bd0ecc840.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#filehash","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*7a96ab7f25001fee0cfc74b67cc4d97016b073e0d924dc26a0bd90028825fbbd*",".{0,1000}7a96ab7f25001fee0cfc74b67cc4d97016b073e0d924dc26a0bd90028825fbbd.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#filehash","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*8425D05F-F3F4-4132-9BE1-BED752685333*",".{0,1000}8425D05F\-F3F4\-4132\-9BE1\-BED752685333.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#GUIDproject","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*b665b3db7a4ae240cf1e9526a11677bd25bd0f943bee7fd9a2df56f16a9a460f*",".{0,1000}b665b3db7a4ae240cf1e9526a11677bd25bd0f943bee7fd9a2df56f16a9a460f.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#filehash","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*cb21ae1cd69be5a97dd4b3e67779100a58f86761ecd83624e5645945a8df0c59*",".{0,1000}cb21ae1cd69be5a97dd4b3e67779100a58f86761ecd83624e5645945a8df0c59.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#filehash","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*cbe090ee5a7210e39968ed958acbecdf0251eceb8e7b0f4acec6efb21e63025f*",".{0,1000}cbe090ee5a7210e39968ed958acbecdf0251eceb8e7b0f4acec6efb21e63025f.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#filehash","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*d19415ba5aa5fcb87bcf4c3185e5ccaf0da896ed49495ce5297d89e8ad7988e4*",".{0,1000}d19415ba5aa5fcb87bcf4c3185e5ccaf0da896ed49495ce5297d89e8ad7988e4.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#filehash","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*d4cfe09288719470c75a0e7b7054dd567d3255d1a331926ef8d5c91ea692a3d0*",".{0,1000}d4cfe09288719470c75a0e7b7054dd567d3255d1a331926ef8d5c91ea692a3d0.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#filehash","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*Dionach.ShareAudit.Model.dll*",".{0,1000}Dionach\.ShareAudit\.Model\.dll.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*Dionach.ShareAudit.Modules.Services.Interop.dll*",".{0,1000}Dionach\.ShareAudit\.Modules\.Services\.Interop\.dll.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*dionach/ShareAudit*",".{0,1000}dionach\/ShareAudit.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","1","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*F5BFA34B-3CDE-4C77-9162-96666303FDEA*",".{0,1000}F5BFA34B\-3CDE\-4C77\-9162\-96666303FDEA.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","#GUIDproject","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
"*Select-String -Path .\nmap_smb.gnmap -Pattern *open*| foreach { echo $_.tostring().split()[1] } > *",".{0,1000}Select\-String\s\-Path\s\.\\nmap_smb\.gnmap\s\-Pattern\s.{0,1000}open.{0,1000}\|\sforeach\s\{\secho\s\$_\.tostring\(\)\.split\(\)\[1\]\s\}\s\>\s.{0,1000}","offensive_tool_keyword","ShareAudit","A tool for auditing network shares in an Active Directory environment","T1135 - T1005 - T1083 - T1210","TA0007 - TA0009","N/A","N/A","Discovery","https://github.com/dionach/ShareAudit","1","0","N/A","N/A","8","1","41","15","2019-04-29T10:07:57Z","2019-02-26T16:00:15Z"
