"keyword","metadata_keyword_regex","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_tags","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*impacket.smbconnection*",".{0,1000}impacket\.smbconnection.{0,1000}","offensive_tool_keyword","smbcrawler","SmbCrawler is a tool that takes credentials and a list of hosts and crawls through those shares","T1077 - T1021 - T1110 - T1083","TA0007 - TA0008","N/A","N/A","Discovery","https://github.com/SySS-Research/smbcrawler","1","1","N/A","N/A","N/A","2","145","15","2024-10-11T11:58:57Z","2021-06-09T19:27:08Z"
"*smbcrawler*",".{0,1000}smbcrawler.{0,1000}","offensive_tool_keyword","smbcrawler","SmbCrawler is a tool that takes credentials and a list of hosts and crawls through those shares","T1077 - T1021 - T1110 - T1083","TA0007 - TA0008","N/A","N/A","Discovery","https://github.com/SySS-Research/smbcrawler","1","1","N/A","N/A","N/A","2","145","15","2024-10-11T11:58:57Z","2021-06-09T19:27:08Z"
